ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,1581177,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603045,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629697,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627037,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581176,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755579,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581174,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755578,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755563,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615066,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639033,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639034,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639036,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654666,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593189,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654667,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654664,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615068,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654665,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593186,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593185,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652006,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593188,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1630697,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654668,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767546,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654669,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767547,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1630692,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666618,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767545,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593184,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1630694,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654662,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603031,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627045,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654660,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654661,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605699,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666611,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603035,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603034,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603033,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666615,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666614,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666617,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755568,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1792557,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640028,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639020,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581190,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639023,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639025,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654655,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639026,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654653,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767539,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654659,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1678606,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654658,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605680,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627052,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627054,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603020,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654652,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654650,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603025,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627058,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666621,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603022,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627059,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603029,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615080,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755544,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639051,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755543,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755542,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615082,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639053,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666670,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755541,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615087,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639054,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666673,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755540,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640041,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639057,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640042,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666674,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595787,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654688,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595788,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639059,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654689,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654686,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1678657,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652026,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654687,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767529,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743564,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743565,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627061,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743566,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1826423,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595780,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627060,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654681,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1826424,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605671,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802459,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1792573,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654685,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654682,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1826425,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581149,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605677,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666677,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603013,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605679,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666679,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640046,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666678,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1731570,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581142,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615090,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615091,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603016,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581141,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603015,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1731574,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755545,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583790,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615094,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666680,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615092,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639041,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755531,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1615093,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755530,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640032,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666684,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666683,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639045,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666686,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595776,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654677,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595774,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654675,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595775,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654676,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1826419,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595772,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595773,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593111,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595770,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595771,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743555,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767511,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802467,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627071,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654670,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605660,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605661,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1792565,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581139,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652010,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1792562,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1792563,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654671,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583799,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652011,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654672,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802466,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640036,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1718580,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605667,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1718581,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802460,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581133,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603001,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640034,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583795,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603000,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755538,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581132,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583793,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603006,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583792,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1603005,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640038,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640061,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640062,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1731554,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755521,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639075,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639076,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640065,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640066,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639078,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593148,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743540,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767505,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627092,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743542,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743544,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1767500,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743545,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1826402,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1743546,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605650,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627084,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652040,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1792595,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802430,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802431,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627089,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802432,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802433,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755529,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605651,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1755523,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1639061,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640050,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640051,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1731567,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640054,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666662,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605649,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640052,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666664,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666663,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654699,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1652038,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654698,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595795,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627094,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654691,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627096,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627095,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654690,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1627098,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654695,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654693,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1654694,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640058,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581155,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605646,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1640056,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666668,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581156,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605647,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1666669,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1605643,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1731563,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629608,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629606,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629607,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595745,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595746,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595743,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1617622,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595741,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1617620,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595742,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595740,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1617623,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1571780,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1571781,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1571782,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1571783,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1571784,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583768,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1571785,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583767,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1571786,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583766,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583765,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629600,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583764,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802493,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1571789,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583763,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802494,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1581101,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583762,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802495,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583761,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583760,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629602,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802490,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629603,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629619,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595738,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595739,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629618,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595736,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1630606,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1838462,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1838465,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1571770,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1571771,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1571773,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583756,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1571776,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629611,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583752,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1571779,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629610,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1826450,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1826451,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1630619,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1838477,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629629,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595769,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1630615,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1593105,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1630616,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595768,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1630611,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595763,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1630614,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1595760,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802478,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1826445,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1826446,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1826443,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1851454,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1617649,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802474,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583788,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583787,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629622,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583786,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1629623,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583785,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583784,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1802473,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1642604,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1826441,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1583782,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1642603,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1826442,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1617651,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1617655,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1630623,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1617653,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1617652,SYSTEM.TXT,1.00000,1.00000,1.00000,1
ROUGE-1,1838485,SYSTEM.TXT,1.00000,1.00000,1.00000,1
